lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,arrival_month,cancellation_risk,dynamic_price
118,1,1,87.3,2,2,2018-04-03,0,1,Canceled,4,0.2752194236377152,91.665
166,1,0,110.0,1,0,2018-11-01,0,3,Canceled,11,1.0,99.0
41,0,0,83.0,1,0,2017-09-04,0,1,Not_Canceled,9,0.0,87.15
174,1,1,99.45,2,2,2018-08-13,0,2,Not_Canceled,8,0.3357098529862831,104.42250000000001
27,0,3,104.5,2,2,2017-12-27,0,1,Not_Canceled,12,0.0,109.72500000000001
2,1,2,92.54,2,2,2018-11-16,0,6,Not_Canceled,11,0.098132984701484,97.16700000000002
37,0,0,95.0,1,0,2018-10-13,0,3,Not_Canceled,10,0.0,99.75
188,1,0,130.0,1,0,2018-06-15,0,2,Canceled,6,1.0,117.0
68,0,1,63.0,2,2,2018-01-02,0,1,Not_Canceled,1,0.004379475373959659,66.15
189,1,0,109.8,2,1,2018-10-28,0,2,Canceled,10,1.0,98.82
10,1,0,103.0,2,1,2018-05-16,0,0,Not_Canceled,5,0.7721881278036157,92.7
19,1,1,130.0,3,2,2018-02-20,0,1,Not_Canceled,2,0.4775371745112604,123.5
61,1,0,117.0,2,0,2018-03-23,0,2,Canceled,3,0.8623477294557798,105.3
95,0,0,60.5,2,0,2017-12-29,0,4,Not_Canceled,12,0.0,63.525000000000006
83,0,0,112.2,2,0,2017-09-30,0,1,Not_Canceled,9,0.03970636684655256,117.81
37,1,0,135.9,2,1,2018-08-01,0,3,Canceled,8,0.8623477294557798,122.31
19,1,1,151.0,2,1,2018-07-25,0,0,Canceled,7,0.38323078777140107,158.55
22,1,2,239.0,2,0,2018-09-16,0,2,Not_Canceled,9,0.0,250.95000000000002
22,1,0,59.09,2,2,2017-12-26,0,1,Not_Canceled,12,0.0,62.044500000000006
151,1,0,103.09,2,2,2018-07-09,0,5,Canceled,7,0.8352941771370453,92.781
26,0,0,87.0,2,2,2018-02-28,0,1,Not_Canceled,2,0.08927279193835214,91.35000000000001
27,1,0,137.0,3,1,2018-04-17,0,0,Canceled,4,0.8623477294557798,123.3
79,0,0,109.0,2,0,2018-06-24,0,2,Not_Canceled,6,0.03970636684655256,114.45
247,1,1,115.0,2,1,2018-06-06,0,1,Canceled,6,1.0,103.5
189,1,1,99.45,2,2,2018-07-17,0,3,Not_Canceled,7,0.3357098529862831,104.42250000000001
320,1,1,115.0,2,0,2018-08-18,0,2,Canceled,8,1.0,103.5
27,1,2,130.0,3,1,2018-02-22,0,2,Not_Canceled,2,0.0,136.5
51,1,0,65.0,1,1,2018-05-22,0,0,Not_Canceled,5,0.25327665404255745,68.25
245,1,0,75.0,2,0,2018-06-17,0,2,Canceled,6,0.9924205568513174,67.5
52,1,0,132.9,2,1,2018-07-08,0,2,Canceled,7,0.8623477294557798,119.61000000000001
13,1,0,120.0,1,2,2017-10-18,0,0,Not_Canceled,10,0.6025593424320795,114.0
46,1,1,79.2,2,0,2018-11-11,0,2,Canceled,11,0.3144221331549095,83.16000000000001
84,1,0,159.3,3,2,2018-08-28,0,1,Canceled,8,0.8623477294557798,143.37
188,1,0,130.0,1,0,2018-06-15,0,2,Canceled,6,1.0,117.0
19,0,0,90.0,2,0,2017-10-06,0,3,Not_Canceled,10,0.0,94.5
67,1,1,140.4,2,0,2018-05-27,0,2,Not_Canceled,5,0.38323078777140107,147.42000000000002
0,1,0,75.0,2,0,2017-08-11,0,1,Not_Canceled,8,0.27176243193235494,78.75
273,1,0,109.0,2,0,2017-07-17,0,2,Canceled,7,1.0,98.10000000000001
110,1,0,94.5,2,2,2017-07-25,0,1,Canceled,7,0.8352941771370453,85.05
0,1,0,75.0,1,0,2017-12-15,0,1,Not_Canceled,12,0.06458256724363177,78.75
32,0,1,75.0,2,1,2017-10-23,0,2,Not_Canceled,10,0.004379475373959659,78.75
282,0,0,76.67,2,2,2017-10-10,0,1,Not_Canceled,10,0.15524099363669763,80.5035
38,1,0,126.0,2,2,2018-10-02,0,2,Not_Canceled,10,0.8623477294557798,113.4
175,1,1,85.5,2,1,2018-07-23,0,1,Not_Canceled,7,0.3357098529862831,89.775
143,1,0,140.7,2,0,2018-08-18,0,3,Canceled,8,0.8623477294557798,126.63
127,1,1,103.7,2,2,2018-06-26,0,2,Not_Canceled,6,0.12573630567866861,108.885
0,1,0,142.0,1,0,2017-09-08,0,1,Not_Canceled,9,0.16817470028465775,149.1
95,1,3,103.7,2,2,2018-12-21,0,5,Not_Canceled,12,0.0,108.885
118,0,0,110.0,1,1,2018-06-06,0,2,Not_Canceled,6,0.05895524444689413,115.5
45,0,0,75.0,2,0,2018-11-10,0,3,Not_Canceled,11,0.0,78.75
69,1,0,137.7,3,1,2018-07-25,0,1,Not_Canceled,7,0.8623477294557798,123.92999999999999
57,1,3,87.3,2,0,2018-09-07,0,1,Not_Canceled,9,0.0,91.665
5,1,4,0.0,1,0,2018-08-24,0,2,Not_Canceled,8,0.0,0.0
39,0,0,101.5,2,0,2017-08-14,0,2,Not_Canceled,8,0.0,106.575
0,1,1,97.0,2,0,2018-02-24,0,1,Not_Canceled,2,0.04909437416902179,101.85000000000001
89,1,1,150.3,3,1,2018-08-15,0,1,Not_Canceled,8,0.4775371745112604,142.785
85,1,0,82.45,2,0,2018-03-29,0,4,Not_Canceled,3,0.6739918084436043,78.3275
4,1,1,103.0,1,0,2018-07-01,1,1,Not_Canceled,7,0.04909437416902179,108.15
11,1,0,145.0,1,2,2018-07-05,0,6,Canceled,7,0.7337978347089721,130.5
12,1,1,145.0,1,1,2018-07-11,0,1,Not_Canceled,7,0.38323078777140107,152.25
77,1,1,134.85,2,2,2018-05-14,0,2,Not_Canceled,5,0.27073161019265024,141.5925
14,1,1,168.25,2,1,2018-10-22,0,1,Not_Canceled,10,0.5227981556902477,159.8375
1,1,0,60.0,1,2,2018-02-28,0,1,Canceled,2,1.0,54.0
133,0,0,76.0,2,1,2018-06-13,0,3,Not_Canceled,6,0.3211368270643458,79.8
3,0,1,63.5,2,1,2017-08-10,0,2,Not_Canceled,8,0.04909437416902179,66.675
19,0,0,95.0,2,2,2018-09-18,0,0,Not_Canceled,9,0.24609824373034747,99.75
86,0,3,90.95,2,2,2018-09-03,0,2,Not_Canceled,9,0.0,95.4975
23,1,2,98.4,2,0,2017-10-16,0,2,Not_Canceled,10,0.0,103.32000000000001
65,1,1,135.9,2,0,2018-09-22,0,1,Not_Canceled,9,0.5227981556902477,129.105
1,1,1,130.0,2,0,2018-11-16,0,2,Not_Canceled,11,0.04909437416902179,136.5
66,1,2,81.9,2,0,2017-11-19,0,1,Not_Canceled,11,0.0,85.995
50,1,1,78.85,3,1,2018-02-22,0,4,Not_Canceled,2,0.3144221331549095,82.7925
87,1,0,141.3,2,2,2018-06-26,0,3,Canceled,6,0.8623477294557798,127.17000000000002
159,0,1,70.0,2,1,2018-04-09,0,1,Not_Canceled,4,0.038714960705921043,73.5
39,1,2,170.1,2,2,2018-08-13,0,3,Not_Canceled,8,0.0,178.605
386,1,1,115.0,2,2,2018-10-23,0,0,Canceled,10,1.0,103.5
22,1,0,199.0,2,0,2017-12-29,0,5,Not_Canceled,12,0.0,208.95000000000002
102,0,0,82.45,2,2,2018-07-10,0,2,Not_Canceled,7,0.2925270067003966,86.5725
86,1,1,192.86,4,0,2018-10-20,0,3,Not_Canceled,10,0.5227981556902477,183.217
56,0,0,185.0,2,2,2017-09-25,0,2,Not_Canceled,9,0.16357578819449187,194.25
36,1,1,68.07,2,2,2018-12-10,0,6,Not_Canceled,12,0.0,71.4735
50,1,1,118.8,2,0,2018-10-04,0,3,Not_Canceled,10,0.5227981556902477,112.85999999999999
115,1,0,104.4,2,0,2018-10-27,0,2,Canceled,10,0.8352941771370453,93.96000000000001
0,1,0,65.0,1,0,2018-03-23,0,1,Not_Canceled,3,0.09630448287970325,68.25
35,1,0,71.1,2,1,2018-03-03,0,3,Canceled,3,0.4910398084994754,67.54499999999999
17,0,0,95.0,2,2,2018-05-21,0,1,Not_Canceled,5,0.08927279193835214,99.75
237,1,1,116.62,2,4,2018-09-13,0,11,Canceled,9,1.0,104.95800000000001
125,1,2,136.0,2,0,2018-09-07,0,4,Not_Canceled,9,0.4477420603878827,129.2
32,1,0,147.9,2,2,2018-12-02,0,2,Canceled,12,0.8209249742289374,133.11
5,0,0,123.7,2,2,2018-09-18,0,0,Not_Canceled,9,0.24609824373034747,129.88500000000002
91,1,0,135.9,2,2,2018-06-19,0,1,Canceled,6,0.8623477294557798,122.31
102,0,0,109.0,2,0,2017-10-16,0,2,Not_Canceled,10,0.0,114.45
9,1,1,186.0,3,2,2018-03-20,0,1,Not_Canceled,3,0.2710916512999798,195.3
155,1,1,115.6,3,1,2018-12-26,0,3,Canceled,12,0.7834543195343667,104.03999999999999
0,1,0,221.0,2,0,2018-05-14,0,1,Canceled,5,0.9612536626007507,198.9
11,1,0,65.0,1,0,2017-09-15,0,3,Not_Canceled,9,0.06458256724363177,68.25
0,1,0,80.0,1,0,2018-02-19,0,1,Not_Canceled,2,0.27176243193235494,84.0
86,0,0,73.83,2,1,2018-03-23,0,4,Not_Canceled,3,0.057720748811537416,77.5215
18,1,0,67.0,1,0,2018-10-18,1,1,Not_Canceled,10,0.25327665404255745,70.35000000000001
58,1,1,80.3,2,0,2018-03-04,0,2,Not_Canceled,3,0.3144221331549095,84.315
54,0,0,85.0,2,2,2018-04-30,0,1,Not_Canceled,4,0.08927279193835214,89.25
25,1,1,152.1,2,2,2018-07-23,0,3,Canceled,7,0.38323078777140107,159.705
107,1,1,89.25,2,0,2017-09-09,0,2,Not_Canceled,9,0.6202782399505271,84.7875
100,0,0,110.0,1,0,2018-09-28,0,4,Not_Canceled,9,0.0,115.5
273,1,0,95.0,2,1,2018-05-13,0,2,Canceled,5,0.9795827172875433,85.5
29,1,0,79.0,2,0,2018-03-18,0,1,Not_Canceled,3,0.7529346376560372,71.10000000000001
221,1,0,80.0,2,0,2018-08-12,0,1,Canceled,8,0.9924205568513174,72.0
213,1,2,102.85,2,2,2018-10-01,0,2,Canceled,10,1.0,92.565
198,1,0,90.0,2,1,2018-09-09,0,2,Canceled,9,0.9795827172875433,81.0
81,1,2,62.37,2,1,2018-01-29,0,2,Not_Canceled,1,0.0,65.4885
23,1,0,98.0,2,0,2018-04-08,0,1,Not_Canceled,4,0.6960048122652049,93.1
26,1,1,117.67,2,0,2017-09-17,0,3,Canceled,9,0.3144221331549095,123.55350000000001
20,1,1,141.0,2,2,2018-06-18,0,1,Not_Canceled,6,0.38323078777140107,148.05
124,1,2,156.61,2,1,2018-12-26,0,3,Canceled,12,0.4477420603878827,148.7795
85,1,0,152.1,3,0,2018-08-03,0,3,Canceled,8,0.8623477294557798,136.89
167,1,0,105.3,2,0,2018-08-06,0,1,Canceled,8,1.0,94.77
71,1,1,119.85,2,1,2018-05-30,0,3,Not_Canceled,5,0.27073161019265024,125.8425
48,1,2,97.2,2,0,2018-11-04,0,2,Not_Canceled,11,0.0,102.06
37,1,0,116.1,1,0,2018-05-13,0,1,Not_Canceled,5,0.5795265991669771,110.29499999999999
76,1,0,150.45,3,2,2018-05-29,0,2,Canceled,5,0.8623477294557798,135.405
13,0,0,71.0,1,0,2018-01-20,0,1,Not_Canceled,1,0.0,74.55
3,1,0,0.0,1,1,2018-06-27,0,0,Not_Canceled,6,0.09630448287970325,0.0
75,0,0,60.0,2,1,2017-12-07,0,2,Not_Canceled,12,0.027178625537172502,63.0
5,1,1,89.0,1,0,2018-04-05,0,1,Not_Canceled,4,0.08539384469750973,93.45
386,1,1,115.0,2,2,2018-10-23,0,0,Canceled,10,1.0,103.5
180,0,1,100.0,2,1,2018-05-02,0,1,Not_Canceled,5,0.038714960705921043,105.0
122,1,2,75.9,2,1,2018-11-14,0,3,Canceled,11,0.4477420603878827,72.105
224,0,0,65.0,2,1,2017-10-02,0,2,Not_Canceled,10,0.0,68.25
24,1,2,104.55,2,2,2018-05-29,0,2,Not_Canceled,5,0.0,109.7775
162,1,0,115.0,1,2,2018-10-14,0,2,Canceled,10,1.0,103.5
25,1,0,187.0,3,1,2018-07-02,0,1,Canceled,7,0.8623477294557798,168.3
1,1,0,115.0,1,0,2018-08-04,0,1,Not_Canceled,8,0.16817470028465775,120.75
236,1,1,84.43,2,0,2018-09-27,0,4,Canceled,9,1.0,75.98700000000001
120,1,0,90.95,2,2,2018-04-08,0,3,Canceled,4,0.7236589100361424,81.855
12,1,1,208.0,2,1,2018-03-24,1,3,Not_Canceled,3,0.020156574442349303,218.4
224,1,1,97.18,2,2,2018-09-03,0,4,Canceled,9,0.3357098529862831,102.03900000000002
33,0,0,79.11,1,0,2017-10-21,0,4,Not_Canceled,10,0.0,83.0655
24,1,0,0.0,2,0,2018-05-13,0,2,Not_Canceled,5,0.0,0.0
22,1,1,120.0,2,0,2017-09-08,0,1,Not_Canceled,9,0.5227981556902477,114.0
10,1,1,126.0,2,0,2017-10-20,0,3,Not_Canceled,10,0.5227981556902477,119.69999999999999
15,1,1,91.0,2,0,2018-02-16,0,2,Canceled,2,0.3144221331549095,95.55
230,1,0,137.0,2,0,2018-09-06,0,5,Canceled,9,1.0,123.3
54,0,0,67.32,2,0,2018-03-16,0,4,Not_Canceled,3,0.0,70.68599999999999
45,1,0,81.62,2,0,2017-10-23,0,1,Not_Canceled,10,0.2413107542194837,85.70100000000001
63,1,2,123.66,3,1,2018-10-24,0,3,Not_Canceled,10,0.0,129.843
166,1,1,94.5,2,2,2018-08-06,0,1,Not_Canceled,8,0.3357098529862831,99.22500000000001
148,1,0,96.3,2,1,2018-08-22,0,4,Canceled,8,0.8352941771370453,86.67
136,1,1,88.01,2,2,2018-08-13,0,1,Not_Canceled,8,0.179589485761191,92.41050000000001
37,1,2,81.9,2,1,2018-03-10,0,3,Not_Canceled,3,0.0,85.995
66,1,1,119.85,2,0,2018-05-11,0,4,Not_Canceled,5,0.27073161019265024,125.8425
11,0,0,83.5,1,0,2017-10-23,0,1,Not_Canceled,10,0.0,87.675
1,1,1,67.0,1,0,2018-04-01,1,1,Not_Canceled,4,0.04909437416902179,70.35000000000001
7,1,1,156.0,2,2,2018-06-19,0,2,Not_Canceled,6,0.2710916512999798,163.8
43,0,0,85.0,2,0,2017-10-13,0,1,Not_Canceled,10,0.0,89.25
5,1,0,126.75,2,3,2018-04-04,0,5,Canceled,4,0.7721881278036157,114.075
247,1,1,115.0,2,1,2018-06-06,0,1,Canceled,6,1.0,103.5
24,1,1,107.1,2,2,2018-10-16,0,1,Canceled,10,0.3144221331549095,112.455
53,0,0,120.0,1,0,2018-10-14,0,1,Not_Canceled,10,0.0,126.0
52,1,2,93.6,2,2,2018-11-19,0,1,Not_Canceled,11,0.0,98.28
56,0,0,120.0,2,0,2018-06-08,0,1,Not_Canceled,6,0.0,126.0
12,0,1,90.0,1,0,2018-06-08,0,1,Not_Canceled,6,0.004379475373959659,94.5
230,1,1,137.0,2,0,2018-09-06,0,5,Canceled,9,1.0,123.3
92,1,1,106.43,2,1,2018-10-31,0,3,Canceled,10,0.3332501332087102,111.75150000000001
2,1,0,87.78,1,0,2018-05-31,0,3,Not_Canceled,5,0.27176243193235494,92.16900000000001
74,0,0,101.5,2,0,2017-09-18,0,2,Not_Canceled,9,0.0,106.575
82,1,0,85.5,2,0,2018-06-23,0,1,Canceled,6,0.8352941771370453,76.95
37,0,0,95.0,1,0,2018-10-13,0,3,Not_Canceled,10,0.0,99.75
147,1,2,103.7,2,2,2018-07-01,0,2,Not_Canceled,7,0.4336544650142153,98.515
2,1,0,65.0,1,0,2017-08-26,0,1,Not_Canceled,8,0.09630448287970325,68.25
166,1,0,100.12,2,2,2018-08-18,0,6,Canceled,8,1.0,90.108
28,1,2,156.25,2,1,2018-04-11,1,3,Not_Canceled,4,0.0,164.0625
309,1,0,101.0,2,1,2018-05-13,0,2,Canceled,5,1.0,90.9
54,1,0,161.1,2,1,2018-07-04,1,3,Not_Canceled,7,0.031292397596661956,169.155
49,1,2,83.8,2,1,2018-12-08,1,3,Not_Canceled,12,0.0,87.99
1,1,2,168.0,2,0,2018-06-18,1,1,Not_Canceled,6,0.0,176.4
0,0,0,58.0,2,2,2017-12-27,0,1,Not_Canceled,12,0.053259805714054545,60.900000000000006
4,0,0,94.5,2,2,2017-08-08,0,1,Not_Canceled,8,0.24609824373034747,99.22500000000001
60,1,1,96.3,2,0,2017-12-09,0,4,Not_Canceled,12,0.0,101.115
157,1,1,76.5,2,0,2017-08-14,0,1,Not_Canceled,8,0.0,80.325
268,0,0,78.0,2,2,2018-04-08,0,3,Not_Canceled,4,0.15524099363669763,81.9
38,1,0,112.59,2,1,2018-09-26,0,1,Canceled,9,0.8623477294557798,101.331
30,1,0,187.04,2,2,2018-06-12,0,1,Canceled,6,0.8623477294557798,168.33599999999998
2,1,2,169.0,2,0,2018-10-11,1,1,Not_Canceled,10,0.0,177.45000000000002
217,1,1,46.63,2,3,2018-12-05,0,7,Not_Canceled,12,0.4749252713620831,44.2985
143,0,0,100.0,2,0,2018-08-25,0,3,Not_Canceled,8,0.3211368270643458,105.0
179,1,2,85.5,2,0,2018-10-19,0,3,Not_Canceled,10,0.10842625443487078,89.775
188,1,0,130.0,1,0,2018-06-15,0,2,Canceled,6,1.0,117.0
94,1,1,146.7,3,2,2018-07-08,0,2,Not_Canceled,7,0.4775371745112604,139.36499999999998
32,0,0,73.0,1,0,2017-11-20,0,2,Not_Canceled,11,0.0,76.65
2,1,2,143.22,3,2,2018-04-01,0,2,Not_Canceled,4,0.0,150.381
70,1,1,89.25,2,0,2017-10-22,0,3,Not_Canceled,10,0.3332501332087102,93.7125
4,0,0,85.0,2,1,2018-09-19,0,0,Not_Canceled,9,0.29252700670039655,89.25
34,1,1,6.5,2,2,2018-02-28,0,0,Not_Canceled,2,0.071124594796775,6.825
16,1,0,83.03,2,0,2018-03-08,0,1,Canceled,3,0.7008730258149687,74.727
24,1,0,91.0,2,1,2018-02-11,0,3,Canceled,2,0.6960048122652049,86.45
78,1,1,80.75,2,2,2018-04-10,0,2,Not_Canceled,4,0.2752194236377152,84.78750000000001
305,1,0,89.0,2,1,2018-11-04,0,2,Canceled,11,0.9795827172875433,80.10000000000001
37,0,0,105.0,2,0,2018-10-13,0,3,Not_Canceled,10,0.0,110.25
98,1,0,109.81,2,2,2018-04-30,0,5,Not_Canceled,4,0.6392579219323913,104.31949999999999
14,1,0,70.88,2,1,2018-12-05,0,3,Not_Canceled,12,0.09368601990431044,74.42399999999999
44,1,2,83.6,1,0,2018-11-23,0,2,Not_Canceled,11,0.0,87.78
1,1,0,60.0,1,2,2018-02-28,0,1,Canceled,2,1.0,54.0
213,1,0,130.0,2,0,2018-06-07,0,3,Canceled,6,1.0,117.0
5,1,1,95.0,1,1,2018-04-04,0,1,Not_Canceled,4,0.08539384469750973,99.75
55,0,0,104.0,2,0,2018-04-06,0,1,Not_Canceled,4,0.0,109.2
139,0,1,62.0,2,0,2018-02-11,0,3,Not_Canceled,2,0.19085911464483457,65.10000000000001
44,0,0,95.0,2,2,2018-04-23,0,1,Not_Canceled,4,0.08927279193835214,99.75
18,1,1,145.0,1,2,2018-02-28,0,1,Not_Canceled,2,0.38323078777140107,152.25
0,1,0,95.0,1,1,2018-10-17,0,0,Not_Canceled,10,0.06458256724363177,99.75
192,0,0,95.0,1,0,2018-06-24,0,2,Not_Canceled,6,0.049145115066306005,99.75
152,0,0,80.75,2,2,2018-06-18,0,4,Not_Canceled,6,0.08381130360514956,84.78750000000001
42,1,2,142.2,3,0,2018-08-30,0,4,Not_Canceled,8,0.33881428040894795,149.31
209,1,1,128.7,3,2,2018-10-21,0,3,Canceled,10,1.0,115.83
69,1,1,90.95,2,2,2018-03-20,0,3,Not_Canceled,3,0.2752194236377152,95.4975
80,1,2,93.6,2,1,2018-11-18,0,2,Not_Canceled,11,0.0,98.28
49,0,0,60.0,2,1,2017-11-09,0,2,Not_Canceled,11,0.053259805714054545,63.0
143,0,0,90.0,1,0,2018-08-25,0,3,Not_Canceled,8,0.3211368270643458,94.5
67,1,2,95.4,2,2,2017-12-05,0,1,Not_Canceled,12,0.0,100.17000000000002
41,1,1,160.0,2,0,2018-10-21,0,2,Canceled,10,0.5227981556902477,152.0
154,1,2,104.1,2,2,2018-10-30,0,1,Canceled,10,1.0,93.69
55,0,0,104.0,2,0,2018-04-06,0,1,Not_Canceled,4,0.0,109.2
2,0,0,109.0,2,0,2018-08-03,0,4,Not_Canceled,8,0.0,114.45
99,1,1,93.78,2,2,2018-04-10,0,4,Canceled,4,0.2752194236377152,98.46900000000001
14,1,0,95.0,1,0,2017-10-14,0,2,Not_Canceled,10,0.1737209137079884,99.75
0,1,0,140.0,1,0,2018-10-15,0,1,Not_Canceled,10,0.16817470028465775,147.0
22,1,1,87.0,2,1,2017-12-24,0,3,Not_Canceled,12,0.0,91.35000000000001
7,1,1,85.85,1,2,2018-03-05,0,1,Not_Canceled,3,0.08539384469750973,90.1425
84,1,0,99.45,2,1,2018-03-24,0,3,Not_Canceled,3,0.7236589100361424,89.50500000000001
109,1,1,120.28,2,0,2018-05-04,0,4,Not_Canceled,5,0.27073161019265024,126.29400000000001
71,0,0,120.0,1,0,2018-06-14,0,3,Not_Canceled,6,0.0,126.0
4,1,1,77.77,2,2,2018-04-03,0,0,Not_Canceled,4,0.04909437416902179,81.6585
71,0,0,120.0,1,0,2018-06-14,0,3,Not_Canceled,6,0.0,126.0
58,1,1,116.1,2,0,2018-06-10,0,1,Not_Canceled,6,0.3144221331549095,121.905
133,1,0,189.0,3,0,2018-07-23,0,1,Canceled,7,0.8623477294557798,170.1
27,1,0,152.67,2,2,2018-06-26,0,1,Canceled,6,0.8623477294557798,137.403
27,1,1,66.31,2,2,2018-02-04,0,3,Not_Canceled,2,0.3144221331549095,69.6255
9,1,2,95.0,1,0,2017-09-10,0,1,Not_Canceled,9,0.0,99.75
86,1,0,122.0,2,0,2018-12-08,0,3,Canceled,12,0.8209249742289374,109.8
13,0,0,58.0,2,0,2017-12-17,0,3,Not_Canceled,12,0.0,60.900000000000006
0,1,1,89.89,2,1,2018-12-05,0,3,Not_Canceled,12,0.04909437416902179,94.3845
5,1,1,156.0,2,0,2018-06-21,0,2,Not_Canceled,6,0.2710916512999798,163.8
82,1,0,99.45,2,1,2018-03-24,0,3,Not_Canceled,3,0.7236589100361424,89.50500000000001
330,1,0,172.8,2,0,2018-08-31,0,2,Canceled,8,1.0,155.52
3,1,1,98.56,2,1,2018-08-22,0,3,Not_Canceled,8,0.04909437416902179,103.48800000000001
35,1,0,71.1,1,0,2018-03-10,0,1,Canceled,3,0.4910398084994754,67.54499999999999
12,1,0,128.06,1,6,2018-03-30,0,15,Canceled,3,0.7337978347089721,115.254
0,1,0,0.0,1,0,2018-11-19,0,1,Not_Canceled,11,0.06458256724363177,0.0
7,1,1,106.0,2,0,2018-04-07,0,1,Not_Canceled,4,0.08539384469750973,111.30000000000001
47,1,1,130.61,2,0,2018-09-27,0,4,Canceled,9,0.5227981556902477,124.07950000000001
117,1,1,105.74,2,2,2018-06-17,0,3,Not_Canceled,6,0.4837976396951592,100.45299999999999
2,1,1,136.0,2,0,2018-06-10,0,2,Not_Canceled,6,0.04909437416902179,142.8
26,0,0,120.0,2,0,2018-06-08,0,1,Not_Canceled,6,0.0,126.0
75,1,1,74.8,2,2,2018-12-02,0,2,Not_Canceled,12,0.30700694834782405,78.54
256,1,1,112.0,2,0,2018-06-15,0,2,Canceled,6,1.0,100.8
137,1,2,121.5,2,1,2018-08-21,0,0,Not_Canceled,8,0.16877863348245908,127.575
92,0,0,70.0,2,0,2017-10-07,0,4,Not_Canceled,10,0.3211368270643458,73.5
1,0,0,75.0,1,0,2018-11-29,0,1,Not_Canceled,11,0.0,78.75
18,0,0,54.0,2,0,2018-01-02,0,1,Not_Canceled,1,0.0,56.7
78,1,0,100.0,2,1,2018-03-25,0,2,Canceled,3,0.7236589100361424,90.0
8,1,2,0.0,1,0,2018-04-23,0,1,Not_Canceled,4,0.0,0.0
30,1,0,186.22,1,4,2018-11-02,0,9,Canceled,11,0.4788539291260371,176.909
117,1,0,79.2,2,2,2018-11-13,0,0,Not_Canceled,11,0.7529346376560372,71.28
10,1,0,103.0,2,1,2018-03-19,0,1,Not_Canceled,3,0.7721881278036157,92.7
56,0,0,185.0,2,2,2017-09-25,0,2,Not_Canceled,9,0.16357578819449187,194.25
8,1,1,135.0,2,0,2017-10-20,0,2,Not_Canceled,10,0.2710916512999798,141.75
386,1,1,115.0,2,2,2018-10-23,0,0,Canceled,10,1.0,103.5
273,1,0,109.0,2,0,2017-07-17,0,2,Canceled,7,1.0,98.10000000000001
33,1,1,104.0,2,0,2018-11-26,0,1,Canceled,11,0.3144221331549095,109.2
184,1,3,130.05,3,2,2018-08-03,0,5,Not_Canceled,8,0.0,136.5525
232,1,0,100.3,2,1,2018-09-05,0,3,Canceled,9,1.0,90.27
188,1,0,130.0,1,0,2018-06-15,0,2,Canceled,6,1.0,117.0
102,0,0,109.0,2,0,2017-10-16,0,2,Not_Canceled,10,0.0,114.45
45,1,1,139.5,2,2,2018-10-07,0,2,Canceled,10,0.5227981556902477,132.525
1,1,1,66.0,1,0,2018-02-03,0,1,Not_Canceled,2,0.04909437416902179,69.3
63,1,2,106.88,2,2,2018-09-03,0,2,Not_Canceled,9,0.0,112.224
89,1,1,149.4,2,2,2018-09-16,0,2,Not_Canceled,9,0.5227981556902477,141.93
63,1,2,109.35,1,0,2018-04-26,0,2,Not_Canceled,4,0.0,114.8175
304,1,0,89.0,2,0,2018-11-03,0,3,Canceled,11,0.9795827172875433,80.10000000000001
1,1,1,115.0,1,2,2018-04-09,0,1,Not_Canceled,4,0.04909437416902179,120.75
51,1,0,85.5,1,0,2018-03-16,0,1,Not_Canceled,3,0.9018499147632209,76.95
110,1,0,90.95,2,0,2018-04-20,0,2,Not_Canceled,4,0.7236589100361424,81.855
20,1,1,117.55,2,2,2018-07-30,0,1,Not_Canceled,7,0.3144221331549095,123.42750000000001
50,1,1,108.0,2,0,2018-10-19,0,1,Canceled,10,0.3144221331549095,113.4
48,1,1,139.5,2,0,2018-10-11,0,3,Not_Canceled,10,0.5227981556902477,132.525
96,1,0,129.88,2,0,2018-09-13,0,3,Canceled,9,0.8623477294557798,116.892
148,0,0,67.0,2,1,2017-12-30,0,4,Not_Canceled,12,0.0,70.35000000000001
25,1,1,129.0,2,1,2018-10-03,0,1,Canceled,10,0.5227981556902477,122.55
148,1,0,79.53,2,2,2018-06-25,0,5,Canceled,6,0.7529346376560372,71.577
114,0,0,72.25,2,1,2018-08-22,0,3,Not_Canceled,8,0.3211368270643458,75.8625
257,0,0,80.0,1,0,2017-07-01,0,2,Not_Canceled,7,0.049145115066306005,84.0
105,1,2,119.85,2,2,2018-06-11,0,5,Not_Canceled,6,0.16877863348245908,125.8425
4,1,0,117.0,1,1,2017-11-02,0,2,Not_Canceled,11,0.3278735485377728,122.85000000000001
67,1,1,29.0,2,2,2017-09-06,0,2,Not_Canceled,9,0.30700694834782405,30.450000000000003
61,1,1,118.8,2,2,2018-09-02,1,2,Not_Canceled,9,0.020156574442349303,124.74000000000001
79,0,1,192.03,2,0,2018-12-30,0,2,Not_Canceled,12,0.004379475373959659,201.63150000000002
74,1,2,168.3,3,0,2018-05-21,0,1,Not_Canceled,5,0.0,176.71500000000003
120,1,0,72.76,2,0,2018-05-12,0,1,Not_Canceled,5,0.4910398084994754,69.122
157,0,0,68.0,2,0,2018-12-08,0,3,Not_Canceled,12,0.08381130360514956,71.4
4,1,0,89.0,2,0,2018-01-06,0,4,Not_Canceled,1,0.0,93.45
